entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.49,0.48,0.15,1,,0.005,,8,2988,1076,9907907.581809359,99079.07581809358,13.490439044043228,6844.07046475633,64.6122579746557,-95.39206890215499,3315.8994584368625,0.39985,0,0,0,"{""stop_loss"": 1611, ""gate_close"": 738, ""prob_floor"": 633, ""prob_trailing"": 6}",0.38755
0.49,0.48,0.15,1,,0.005,,10,2988,1076,9907907.581809359,99079.07581809358,13.490439044043228,6844.07046475633,64.6122579746557,-95.39206890215499,3315.8994584368625,0.39985,0,0,0,"{""stop_loss"": 1611, ""gate_close"": 738, ""prob_floor"": 633, ""prob_trailing"": 6}",0.38755
0.49,0.48,0.15,1,,0.005,0.0075,8,3399,1571,19611087.349486247,196110.87349486246,19.73657197934674,3666.21715519391,128.0085934044359,-0.071555885225,5769.6638274451925,0.3677,0,0,0,"{""stop_loss"": 1599, ""gate_close"": 384, ""take_profit"": 1137, ""prob_floor"": 279}",0.38755
0.49,0.48,0.15,1,,0.005,0.0075,10,3399,1571,19611087.349486247,196110.87349486246,19.73657197934674,3666.21715519391,128.0085934044359,-0.071555885225,5769.6638274451925,0.3677,0,0,0,"{""stop_loss"": 1599, ""gate_close"": 384, ""take_profit"": 1137, ""prob_floor"": 279}",0.38755
0.49,0.48,0.15,1,3600.0,0.004,,8,2988,1077,9908004.389479062,99080.04389479062,13.490579003251492,6844.07046475633,64.65229804003445,-95.3916037846285,3315.9318572553702,0.3998,0,0,0,"{""stop_loss"": 1611, ""gate_close"": 737, ""prob_floor"": 633, ""time_limit"": 1, ""prob_trailing"": 6}",0.38755
0.49,0.48,0.15,1,3600.0,0.004,,10,2988,1077,9908004.389479062,99080.04389479062,13.490579003251492,6844.07046475633,64.65229804003445,-95.3916037846285,3315.9318572553702,0.3998,0,0,0,"{""stop_loss"": 1611, ""gate_close"": 737, ""prob_floor"": 633, ""time_limit"": 1, ""prob_trailing"": 6}",0.38755
0.49,0.48,0.15,1,3600.0,0.004,0.0075,8,3399,1572,19611184.157155946,196111.84157155946,19.73668066819175,3666.21715519391,128.08861030966958,-0.07136755375199655,5769.692308666053,0.36765,0,0,0,"{""stop_loss"": 1598, ""gate_close"": 383, ""take_profit"": 1137, ""prob_floor"": 279, ""time_limit"": 2}",0.38755
0.49,0.48,0.15,1,3600.0,0.004,0.0075,10,3399,1572,19611184.157155946,196111.84157155946,19.73668066819175,3666.21715519391,128.08861030966958,-0.07136755375199655,5769.692308666053,0.36765,0,0,0,"{""stop_loss"": 1598, ""gate_close"": 383, ""take_profit"": 1137, ""prob_floor"": 279, ""time_limit"": 2}",0.38755
0.49,0.48,0.15,1,3600.0,0.005,,8,2988,1077,9908004.389479062,99080.04389479062,13.490579003251492,6844.07046475633,64.65229804003445,-95.3916037846285,3315.9318572553702,0.3998,0,0,0,"{""stop_loss"": 1610, ""gate_close"": 738, ""prob_floor"": 633, ""time_limit"": 1, ""prob_trailing"": 6}",0.38755
0.49,0.48,0.15,1,3600.0,0.005,,10,2988,1077,9908004.389479062,99080.04389479062,13.490579003251492,6844.07046475633,64.65229804003445,-95.3916037846285,3315.9318572553702,0.3998,0,0,0,"{""stop_loss"": 1610, ""gate_close"": 738, ""prob_floor"": 633, ""time_limit"": 1, ""prob_trailing"": 6}",0.38755
