entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.49,0.48,0.15,3,,0.004,0.0075,10,197,81,-0.1374196588995573,-0.011451638241629774,-0.285838931448917,0.5717179727609175,0.9327890825421948,-0.004342224688531269,-0.0006975617203023225,0.3762002743484225,290,0,0,"{""gate_close"": 316, ""prob_floor"": 130, ""stop_loss"": 10, ""prob_trailing"": 3, ""take_profit"": 28}",0.1910150891632373
0.49,0.48,0.15,3,,0.005,,8,143,73,0.6600283800107446,0.055002365000895385,1.8437149675460747,0.13515910379300172,1.5660077457355253,0.0011801142241516446,0.004615583076998214,0.43141289437585734,512,0,0,"{""gate_close"": 449, ""prob_floor"": 189, ""prob_trailing"": 3, ""stop_loss"": 14}",0.1910150891632373
0.49,0.48,0.15,3,,0.005,,10,197,81,-0.1374196588995573,-0.011451638241629774,-0.285838931448917,0.5717179727609175,0.9327890825421948,-0.004342224688531269,-0.0006975617203023225,0.3762002743484225,290,0,0,"{""gate_close"": 337, ""prob_floor"": 141, ""prob_trailing"": 3, ""stop_loss"": 6}",0.1910150891632373
0.49,0.48,0.15,3,,0.005,0.0075,8,143,73,0.6600283800107446,0.055002365000895385,1.8437149675460747,0.13515910379300172,1.5660077457355253,0.0011801142241516446,0.004615583076998214,0.43141289437585734,512,0,0,"{""gate_close"": 439, ""prob_floor"": 184, ""prob_trailing"": 3, ""stop_loss"": 14, ""take_profit"": 15}",0.1910150891632373
0.49,0.48,0.15,3,,0.005,0.0075,10,197,81,-0.1374196588995573,-0.011451638241629774,-0.285838931448917,0.5717179727609175,0.9327890825421948,-0.004342224688531269,-0.0006975617203023225,0.3762002743484225,290,0,0,"{""gate_close"": 318, ""prob_floor"": 132, ""prob_trailing"": 3, ""take_profit"": 28, ""stop_loss"": 6}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.004,,8,143,73,0.6615095257970879,0.05512579381642399,1.8489314245783457,0.13515910379300172,1.567277903221208,0.0011801142241516446,0.004625940739839776,0.43175582990397804,513,0,0,"{""gate_close"": 446, ""prob_floor"": 186, ""stop_loss"": 20, ""prob_trailing"": 3, ""time_limit"": 1}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.004,,10,197,81,-0.1359181668270821,-0.011326513902256842,-0.28243496969909976,0.5717179727609175,0.9336922452640095,-0.004342224688531269,-0.0006899399331323975,0.3765432098765432,291,0,0,"{""gate_close"": 336, ""prob_floor"": 138, ""stop_loss"": 10, ""prob_trailing"": 3, ""time_limit"": 1}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.004,0.0075,8,143,73,0.6615095257970879,0.05512579381642399,1.8489314245783457,0.13515910379300172,1.567277903221208,0.0011801142241516446,0.004625940739839776,0.43175582990397804,513,0,0,"{""gate_close"": 436, ""prob_floor"": 181, ""stop_loss"": 20, ""prob_trailing"": 3, ""take_profit"": 15, ""time_limit"": 1}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.004,0.0075,10,197,81,-0.1359181668270821,-0.011326513902256842,-0.28243496969909976,0.5717179727609175,0.9336922452640095,-0.004342224688531269,-0.0006899399331323975,0.3765432098765432,291,0,0,"{""gate_close"": 317, ""prob_floor"": 129, ""stop_loss"": 10, ""prob_trailing"": 3, ""take_profit"": 28, ""time_limit"": 1}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.005,,8,143,73,0.6615095257970879,0.05512579381642399,1.8489314245783457,0.13515910379300172,1.567277903221208,0.0011801142241516446,0.004625940739839776,0.43175582990397804,513,0,0,"{""gate_close"": 450, ""prob_floor"": 188, ""prob_trailing"": 3, ""stop_loss"": 14, ""time_limit"": 1}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.005,,10,197,81,-0.1359181668270821,-0.011326513902256842,-0.28243496969909976,0.5717179727609175,0.9336922452640095,-0.004342224688531269,-0.0006899399331323975,0.3765432098765432,291,0,0,"{""gate_close"": 338, ""prob_floor"": 140, ""prob_trailing"": 3, ""stop_loss"": 6, ""time_limit"": 1}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.005,0.0075,8,143,73,0.6615095257970879,0.05512579381642399,1.8489314245783457,0.13515910379300172,1.567277903221208,0.0011801142241516446,0.004625940739839776,0.43175582990397804,513,0,0,"{""gate_close"": 440, ""prob_floor"": 183, ""prob_trailing"": 3, ""stop_loss"": 14, ""take_profit"": 15, ""time_limit"": 1}",0.1910150891632373
0.49,0.48,0.15,3,3600.0,0.005,0.0075,10,197,81,-0.1359181668270821,-0.011326513902256842,-0.28243496969909976,0.5717179727609175,0.9336922452640095,-0.004342224688531269,-0.0006899399331323975,0.3765432098765432,291,0,0,"{""gate_close"": 319, ""prob_floor"": 131, ""prob_trailing"": 3, ""take_profit"": 28, ""stop_loss"": 6, ""time_limit"": 1}",0.1910150891632373
0.49,0.49,0.1,1,,0.004,,8,173,80,0.8002549475044978,0.06668791229204148,1.8293323421103755,0.17240135043284407,1.6331320670704632,-0.0016758479260789994,0.004625751141644496,0.399519890260631,625,0,0,"{""gate_close"": 546, ""prob_floor"": 217, ""prob_trailing"": 17, ""stop_loss"": 18}",0.1910150891632373
0.49,0.49,0.1,1,,0.004,,10,248,74,-0.9805743513902736,-0.0817145292825228,-2.6719821896331504,1.0078417156157882,0.5978557620982451,-0.004997557387186347,-0.003953928836251102,0.3007544581618656,335,0,0,"{""gate_close"": 394, ""prob_floor"": 164, ""stop_loss"": 11, ""prob_trailing"": 14}",0.1910150891632373
