entry_threshold,exit_threshold,exit_prob_drop,min_hold_bars,max_hold_seconds,stop_loss_pct,take_profit_pct,max_spread_bps,trades,wins,pnl,pnl_perc,sharpe,max_drawdown,profit_factor,median_trade,avg_trade,fraction_time_in_position,skipped_spread,skipped_sizing,skipped_other,exit_reasons,coverage
0.49,0.48,0.15,1,3600.0,0.005,,8,4398,1616,7384008.956027664,73840.08956027664,13.09359191385551,4433.537340017268,30.376242021750667,-96.363608468352,1678.9470113750942,0.57212,6079,0,0,"{""prob_floor"": 3122, ""stop_loss"": 5112, ""prob_trailing"": 64, ""time_limit"": 16}",0.59076
0.49,0.48,0.15,1,3600.0,0.005,,10,4784,1896,9072598.793199813,90725.98793199813,14.575127687947772,3855.379615251906,35.75590763308818,-96.35382399748,1896.4462360367486,0.57508,4106,0,0,"{""prob_floor"": 3007, ""stop_loss"": 4333, ""prob_trailing"": 76, ""time_limit"": 5}",0.59076
0.49,0.48,0.15,1,3600.0,0.005,0.0075,8,7645,3534,18153984.42476587,181539.8442476587,22.43592621328577,3183.840815488249,48.522448680229324,-96.32639106046,2374.6218999039706,0.48218,7654,0,0,"{""prob_floor"": 1370, ""stop_loss"": 7276, ""take_profit"": 3602, ""prob_trailing"": 32, ""time_limit"": 13}",0.59076
0.49,0.48,0.15,1,3600.0,0.005,0.0075,10,8709,4243,22632797.708297547,226327.97708297547,25.02921790946439,2893.52205750905,55.45623345712544,-0.04220363673900552,2598.782605155299,0.47642,5304,0,0,"{""prob_floor"": 1174, ""stop_loss"": 6567, ""take_profit"": 4139, ""prob_trailing"": 24, ""time_limit"": 1}",0.59076
0.49,0.48,0.15,3,,0.004,,8,2891,1106,4796470.787842477,47964.707878424764,10.302942045958329,3858.289778632694,31.496262214108967,-96.356740675432,1659.1043887383182,0.65124,4789,0,0,"{""prob_floor"": 2410, ""stop_loss"": 3518, ""prob_trailing"": 60}",0.59076
0.49,0.48,0.15,3,,0.004,,10,3144,1226,5386174.264030462,53861.74264030462,10.943095826440445,3858.3007141816197,32.630884421689444,-96.35273915157399,1713.1597531903524,0.65534,3193,0,0,"{""prob_floor"": 2156, ""stop_loss"": 2906, ""prob_trailing"": 69}",0.59076
0.49,0.48,0.15,3,,0.004,0.0075,8,4011,1881,9272878.714778682,92728.78714778682,15.659282648066664,2025.5683578108437,49.18323064522446,-0.11356573571999465,2311.8620580350726,0.61904,5382,0,0,"{""prob_floor"": 1187, ""stop_loss"": 4186, ""take_profit"": 1928, ""prob_trailing"": 26}",0.59076
0.49,0.48,0.15,3,,0.004,0.0075,10,4358,2158,11097521.384715889,110975.21384715888,17.106483967866726,2601.5917420680053,56.34064519764859,-0.0072537839120023085,2546.471175932971,0.62342,3600,0,0,"{""prob_floor"": 967, ""stop_loss"": 3519, ""take_profit"": 1995, ""prob_trailing"": 15}",0.59076
0.49,0.48,0.15,3,,0.005,,8,2891,1106,4731712.866081241,47317.12866081241,10.257906269338994,3858.289778632694,31.04777301658302,-96.356740675432,1636.704554161619,0.65122,4788,0,0,"{""prob_floor"": 2421, ""stop_loss"": 3500, ""prob_trailing"": 57}",0.59076
0.49,0.48,0.15,3,,0.005,,10,3139,1223,5386754.514285212,53867.54514285213,10.944586207517052,3858.3007141816197,32.63332017236318,-96.353278019189,1716.073435579872,0.65516,3183,0,0,"{""prob_floor"": 2157, ""stop_loss"": 2887, ""prob_trailing"": 60}",0.59076
0.49,0.48,0.15,3,,0.005,0.0075,8,4011,1881,9272878.714778682,92728.78714778682,15.659282648066664,2025.5683578108437,49.18323064522446,-0.11356573571999465,2311.8620580350726,0.61904,5371,0,0,"{""prob_floor"": 1188, ""stop_loss"": 4174, ""take_profit"": 1928, ""prob_trailing"": 26}",0.59076
0.49,0.48,0.15,3,,0.005,0.0075,10,4357,2155,10970404.120432202,109704.04120432201,17.061319302970368,2601.5917420680053,55.62533288969054,-0.007788964302998629,2517.8802204342905,0.6235,3587,0,0,"{""prob_floor"": 970, ""stop_loss"": 3511, ""take_profit"": 1984, ""prob_trailing"": 15}",0.59076
0.49,0.48,0.15,3,3600.0,0.004,,8,2892,1108,4734210.745937449,47342.10745937449,10.264662766944776,3858.289778632694,31.11887998883551,-96.35642762608501,1637.002332620142,0.65118,4789,0,0,"{""prob_floor"": 2408, ""stop_loss"": 3504, ""prob_trailing"": 60, ""time_limit"": 17}",0.59076
0.49,0.48,0.15,3,3600.0,0.004,,10,3144,1227,5321286.121700165,53212.86121700165,10.901715601710341,3858.3007141816197,32.267533228979275,-96.3527307887515,1692.5210310751174,0.6553,3193,0,0,"{""prob_floor"": 2153, ""stop_loss"": 2905, ""prob_trailing"": 69, ""time_limit"": 4}",0.59076
0.49,0.48,0.15,3,3600.0,0.004,0.0075,8,4011,1882,9272975.522448381,92729.75522448382,15.65945633385195,2025.5683578108437,49.20789534132406,-0.09647001736900744,2311.88619357975,0.61902,5382,0,0,"{""prob_floor"": 1187, ""stop_loss"": 4171, ""take_profit"": 1928, ""prob_trailing"": 26, ""time_limit"": 15}",0.59076
0.49,0.48,0.15,3,3600.0,0.004,0.0075,10,4358,2159,11097618.192385592,110976.18192385591,17.106643405697085,2601.5917420680053,56.367759882049164,-0.006941995917003115,2546.493389716749,0.6234,3600,0,0,"{""prob_floor"": 967, ""stop_loss"": 3517, ""take_profit"": 1995, ""prob_trailing"": 15, ""time_limit"": 2}",0.59076
0.49,0.48,0.15,3,3600.0,0.005,,8,2892,1108,4669452.824176213,46694.52824176213,10.219817400277453,3858.289778632694,30.670577244116473,-96.35642762608501,1614.6102434910836,0.65116,4788,0,0,"{""prob_floor"": 2419, ""stop_loss"": 3486, ""prob_trailing"": 57, ""time_limit"": 17}",0.59076
0.49,0.48,0.15,3,3600.0,0.005,,10,3139,1224,5321866.371954915,53218.66371954915,10.903211322978928,3858.3007141816197,32.26998152888178,-96.352869788672,1695.4018387878054,0.65512,3183,0,0,"{""prob_floor"": 2154, ""stop_loss"": 2886, ""prob_trailing"": 60, ""time_limit"": 4}",0.59076
0.49,0.48,0.15,3,3600.0,0.005,0.0075,8,4011,1882,9272975.522448381,92729.75522448382,15.65945633385195,2025.5683578108437,49.20789534132406,-0.09647001736900744,2311.88619357975,0.61902,5371,0,0,"{""prob_floor"": 1188, ""stop_loss"": 4159, ""take_profit"": 1928, ""prob_trailing"": 26, ""time_limit"": 15}",0.59076
0.49,0.48,0.15,3,3600.0,0.005,0.0075,10,4357,2156,10970500.928101905,109705.00928101904,17.061480112605157,2601.5917420680053,55.65206348645244,-0.0075355833539978235,2517.902439316481,0.62348,3587,0,0,"{""prob_floor"": 970, ""stop_loss"": 3509, ""take_profit"": 1984, ""prob_trailing"": 15, ""time_limit"": 2}",0.59076
0.49,0.49,0.1,1,,0.004,,8,4614,1720,8186880.720538487,81868.80720538487,13.724354963459405,4627.061313630547,32.31719164602485,-96.362824839502,1774.3564630555895,0.56252,6444,0,0,"{""prob_floor"": 2970, ""stop_loss"": 5315, ""prob_trailing"": 450}",0.59076
0.49,0.49,0.1,1,,0.004,,10,5037,2015,10100107.85866846,101001.0785866846,15.290710931362135,3375.4992641955614,37.95175061204606,-96.351416578375,2005.183215935768,0.56624,4408,0,0,"{""prob_floor"": 2900, ""stop_loss"": 4540, ""prob_trailing"": 409}",0.59076
0.49,0.49,0.1,1,,0.004,0.0075,8,7666,3573,18237228.522052255,182372.28522052255,22.47694488198636,4627.061313634738,48.98341525023956,-95.401162900098,2378.975805120303,0.47896,7798,0,0,"{""prob_floor"": 1339, ""stop_loss"": 7192, ""take_profit"": 3610, ""prob_trailing"": 233}",0.59076
0.49,0.49,0.1,1,,0.004,0.0075,10,8747,4293,22278340.00685905,222783.4000685905,24.986774607002918,2893.52205750905,54.78989913395795,-0.022524713804001603,2546.969247382989,0.47448,5428,0,0,"{""prob_floor"": 1166, ""stop_loss"": 6500, ""take_profit"": 4151, ""prob_trailing"": 206}",0.59076
0.49,0.49,0.1,1,,0.005,,8,4608,1720,8189778.7945040185,81897.78794504018,13.729771624516786,4627.061313630547,32.36351622038786,-96.362824839502,1777.295745335074,0.56274,6441,0,0,"{""prob_floor"": 2981, ""stop_loss"": 5291, ""prob_trailing"": 451}",0.59076
0.49,0.49,0.1,1,,0.005,,10,5034,2015,10102961.334639395,101029.61334639395,15.295318566207078,3375.4992641955614,37.988362660774236,-96.3513896606675,2006.9450406514502,0.5664,4400,0,0,"{""prob_floor"": 2907, ""stop_loss"": 4521, ""prob_trailing"": 410}",0.59076
0.49,0.49,0.1,1,,0.005,0.0075,8,7666,3573,18237228.522052255,182372.28522052255,22.47694488198636,4627.061313634738,48.98341525023956,-95.401162900098,2378.975805120303,0.47896,7793,0,0,"{""prob_floor"": 1340, ""stop_loss"": 7186, ""take_profit"": 3610, ""prob_trailing"": 233}",0.59076
0.49,0.49,0.1,1,,0.005,0.0075,10,8746,4292,22278340.011444967,222783.40011444967,24.98687642198104,2893.52205750905,54.78993111775426,-0.02254527610999637,2547.260463234041,0.4745,5422,0,0,"{""prob_floor"": 1168, ""stop_loss"": 6491, ""take_profit"": 4151, ""prob_trailing"": 206}",0.59076
0.49,0.49,0.1,1,3600.0,0.004,,8,4614,1720,8189632.428531861,81896.32428531861,13.729010151605022,4627.061313630547,32.32771772665605,-96.362824839502,1774.952845368848,0.5625,6444,0,0,"{""prob_floor"": 2968, ""stop_loss"": 5302, ""prob_trailing"": 450, ""time_limit"": 15}",0.59076
0.49,0.49,0.1,1,3600.0,0.004,,10,5037,2015,10102859.566661833,101028.59566661833,15.294937457362522,3375.4992641955614,37.961817873599216,-96.351416578375,2005.7295149219449,0.56622,4408,0,0,"{""prob_floor"": 2897, ""stop_loss"": 4540, ""prob_trailing"": 409, ""time_limit"": 3}",0.59076
0.49,0.49,0.1,1,3600.0,0.004,0.0075,8,7666,3573,18237228.522052255,182372.28522052255,22.47694488198636,4627.061313634738,48.98341525023956,-95.401162900098,2378.975805120303,0.47896,7798,0,0,"{""prob_floor"": 1339, ""stop_loss"": 7179, ""take_profit"": 3610, ""prob_trailing"": 233, ""time_limit"": 13}",0.59076
0.49,0.49,0.1,1,3600.0,0.004,0.0075,10,8747,4293,22278340.00685905,222783.4000685905,24.986774607002918,2893.52205750905,54.78989913395795,-0.022524713804001603,2546.969247382989,0.47448,5428,0,0,"{""prob_floor"": 1166, ""stop_loss"": 6499, ""take_profit"": 4151, ""prob_trailing"": 206, ""time_limit"": 1}",0.59076
0.49,0.49,0.1,1,3600.0,0.005,,8,4608,1720,8192530.502497393,81925.30502497393,13.734427332715697,4627.061313630547,32.374054140940956,-96.362824839502,1777.8929041878027,0.56272,6441,0,0,"{""prob_floor"": 2979, ""stop_loss"": 5278, ""prob_trailing"": 451, ""time_limit"": 15}",0.59076
0.49,0.49,0.1,1,3600.0,0.005,,10,5034,2015,10105713.042632768,101057.13042632768,15.299545361195857,3375.4992641955614,37.9984370508292,-96.3513896606675,2007.4916652031732,0.56638,4400,0,0,"{""prob_floor"": 2904, ""stop_loss"": 4521, ""prob_trailing"": 410, ""time_limit"": 3}",0.59076
0.49,0.49,0.1,1,3600.0,0.005,0.0075,8,7666,3573,18237228.522052255,182372.28522052255,22.47694488198636,4627.061313634738,48.98341525023956,-95.401162900098,2378.975805120303,0.47896,7793,0,0,"{""prob_floor"": 1340, ""stop_loss"": 7173, ""take_profit"": 3610, ""prob_trailing"": 233, ""time_limit"": 13}",0.59076
0.49,0.49,0.1,1,3600.0,0.005,0.0075,10,8746,4292,22278340.011444967,222783.40011444967,24.98687642198104,2893.52205750905,54.78993111775426,-0.02254527610999637,2547.260463234041,0.4745,5422,0,0,"{""prob_floor"": 1168, ""stop_loss"": 6490, ""take_profit"": 4151, ""prob_trailing"": 206, ""time_limit"": 1}",0.59076
0.49,0.49,0.1,3,,0.004,,8,2963,1169,5414117.6958550485,54141.17695855049,10.844361687690606,3568.708196533262,35.357189293499566,-96.351637399512,1827.2418818275564,0.64712,4906,0,0,"{""prob_floor"": 2311, ""stop_loss"": 3469, ""prob_trailing"": 306}",0.59076
0.49,0.49,0.1,3,,0.004,,10,3222,1290,5948015.920988226,59480.159209882266,11.407920733338736,3568.708196533262,35.72470336668728,-96.349792589061,1846.0632901887739,0.65146,3283,0,0,"{""prob_floor"": 2044, ""stop_loss"": 2908, ""prob_trailing"": 279}",0.59076
0.49,0.49,0.1,3,,0.004,0.0075,8,4033,1932,9175668.517992267,91756.68517992267,15.657839949613008,2025.5683578108437,49.478579166827515,-0.03952766471499185,2275.147165383651,0.61698,5434,0,0,"{""prob_floor"": 1161, ""stop_loss"": 4072, ""take_profit"": 1932, ""prob_trailing"": 190}",0.59076
0.49,0.49,0.1,3,,0.004,0.0075,10,4379,2218,11012782.596351432,110127.82596351432,17.13114262868275,2601.5917420680053,57.0218608155154,0.009624614047997162,2514.9081060405188,0.62224,3600,0,0,"{""prob_floor"": 945, ""stop_loss"": 3418, ""prob_trailing"": 145, ""take_profit"": 2007}",0.59076
